#                                           Drag Simulation                                          #
#| V0 = 10.000000 | G = 9.810000 | Sx0 = 0.000000 | Sy0 = 0.000000 | Theta = 60.000000 | M = 1.000000 | K = 0.200000 | Collision = 1 |#
######################################################################################################
# |     Sx     |     Sy     |     Vx     |     Vy     |     Ec     |     Time     | #
     5.717266   2.224029     3.854251   -4.564002   17.842680    1.299999
     5.755732   2.177499     3.846542   -4.652974   18.223026    1.309999
     5.794120   2.130082     3.838849   -4.741768   18.610563    1.319999
     5.832432   2.081778     3.831172   -4.830384   19.005243    1.329999
     5.870667   2.032590     3.823509   -4.918824   19.407024    1.339999
     5.908825   1.982519     3.815862   -5.007086   19.815859    1.349999
     5.946908   1.931567     3.808230   -5.095172   20.231697    1.359999
     5.984914   1.879736     3.800614   -5.183082   20.654501    1.369999
     6.022844   1.827028     3.793013   -5.270815   21.084219    1.379999
     6.060698   1.773444     3.785427   -5.358374   21.520811    1.389999
     6.098476   1.718987     3.777856   -5.445757   21.964231    1.399999
     6.136179   1.663657     3.770300   -5.532965   22.414433    1.409999
     6.173807   1.607457     3.762759   -5.619999   22.871376    1.419999
     6.211360   1.550389     3.755234   -5.706860   23.335014    1.429999
     6.248837   1.492453     3.747724   -5.793546   23.805302    1.439999
     6.286239   1.433653     3.740228   -5.880059   24.282200    1.449999
     6.323566   1.373989     3.732748   -5.966399   24.765659    1.459999
     6.360819   1.313463     3.725282   -6.052566   25.255642    1.469999
     6.397997   1.252077     3.717832   -6.138561   25.752100    1.479999
     6.435102   1.189833     3.710396   -6.224384   26.254997    1.489999
     6.472131   1.126733     3.702975   -6.310035   26.764286    1.499999
     6.509087   1.062778     3.695569   -6.395515   27.279922    1.509999
     6.545969   0.997970     3.688178   -6.480824   27.801868    1.519999
     6.582777   0.932310     3.680802   -6.565962   28.330080    1.529999
     6.619512   0.865801     3.673440   -6.650930   28.864519    1.539999
     6.656173   0.798443     3.666093   -6.735729   29.405140    1.549999
     6.692760   0.730240     3.658761   -6.820357   29.951902    1.559999
     6.729275   0.661192     3.651443   -6.904817   30.504766    1.569999
     6.765716   0.591301     3.644140   -6.989107   31.063688    1.579999
     6.802084   0.520568     3.636852   -7.073229   31.628630    1.589999
     6.838380   0.448996     3.629579   -7.157182   32.199551    1.599999
     6.874604   0.376587     3.622319   -7.240968   32.776405    1.609999
     6.910755   0.303341     3.615075   -7.324586   33.359161    1.619999
     6.946833   0.229261     3.607845   -7.408037   33.947777    1.629999
     6.982840   0.154347     3.600629   -7.491321   34.542206    1.639999
     7.018774   0.078603     3.593428   -7.574438   35.142418    1.649999
     7.054636   0.002029     3.586241   -7.657389   35.748367    1.659999
     7.090427   0.000000     3.579068   7.740174   36.360016    1.669999
     7.126146   0.076266     3.571910   7.626594   35.461739    1.679999
     7.161794   0.151398     3.564767   7.513241   34.578175    1.689999
     7.197371   0.225399     3.557637   7.400115   33.709240    1.699999
     7.232876   0.298272     3.550522   7.287214   32.854847    1.709999
     7.268310   0.370017     3.543421   7.174540   32.014927    1.719999
     7.303673   0.440638     3.536334   7.062091   31.189392    1.729999
     7.338966   0.510137     3.529261   6.949867   30.378166    1.739999
     7.374188   0.578515     3.522203   6.837867   29.581171    1.749999
     7.409339   0.645776     3.515158   6.726091   28.798323    1.759999
     7.444421   0.711922     3.508128   6.614539   28.029545    1.769999
     7.479432   0.776954     3.501112   6.503210   27.274763    1.779999
     7.514373   0.840875     3.494110   6.392104   26.533897    1.789999
     7.549244   0.903687     3.487122   6.281219   25.806868    1.799999
     7.584046   0.965393     3.480147   6.170557   25.093599    1.809999
     7.618778   1.025994     3.473187   6.060116   24.394016    1.819999
     7.653440   1.085493     3.466241   5.949895   23.708040    1.829999
     7.688033   1.143892     3.459308   5.839896   23.035597    1.839999
     7.722557   1.201193     3.452389   5.730116   22.376610    1.849999
     7.757012   1.257398     3.445485   5.620556   21.731007    1.859999
     7.791398   1.312510     3.438594   5.511215   21.098707    1.869999
     7.825715   1.366531     3.431716   5.402092   20.479641    1.879999
     7.859963   1.419463     3.424853   5.293188   19.873730    1.889999
     7.894144   1.471308     3.418003   5.184502   19.280903    1.899999
     7.928255   1.522069     3.411167   5.076033   18.701086    1.909999
     7.962298   1.571746     3.404345   4.967781   18.134205    1.919999
     7.996274   1.620344     3.397536   4.859745   17.580187    1.929999
     8.030181   1.667863     3.390741   4.751925   17.038961    1.939999
     8.064020   1.714306     3.383960   4.644321   16.510452    1.949998
     8.097792   1.759676     3.377192   4.536933   15.994592    1.959998
     8.131496   1.803973     3.370437   4.429759   15.491305    1.969998
     8.165133   1.847201     3.363696   4.322800   15.000525    1.979998
     8.198703   1.889362     3.356969   4.216054   14.522176    1.989998
     8.232205   1.930457     3.350255   4.109522   14.056190    1.999998
     8.265641   1.970489     3.343554   4.003203   13.602495    2.009999
     8.299010   2.009460     3.336867   3.897096   13.161022    2.019999
     8.332313   2.047372     3.330194   3.791202   12.731702    2.029999
     8.365548   2.084227     3.323533   3.685520   12.314465    2.039999
     8.398717   2.120028     3.316886   3.580049   11.909241    2.049999
     8.431820   2.154776     3.310252   3.474789   11.515963    2.059999
     8.464856   2.188473     3.303632   3.369739   11.134562    2.069999
     8.497827   2.221122     3.297024   3.264899   10.764970    2.079998
     8.530731   2.252725     3.290431   3.160270   10.407119    2.089998
     8.563570   2.283283     3.283850   3.055849   10.060942    2.099998
     8.596343   2.312800     3.277282   2.951637   9.726370    2.109998
     8.629050   2.341276     3.270727   2.847634   9.403338    2.119998
     8.661692   2.368714     3.264186   2.743839   9.091781    2.129998
     8.694268   2.395117     3.257658   2.640251   8.791630    2.139998
     8.726780   2.420485     3.251142   2.536871   8.502819    2.149998
     8.759227   2.444823     3.244640   2.433697   8.225285    2.159998
     8.791608   2.468130     3.238151   2.330729   7.958960    2.169998
     8.823925   2.490410     3.231674   2.227968   7.703780    2.179998
     8.856177   2.511664     3.225211   2.125412   7.459681    2.189998
     8.888365   2.531894     3.218760   2.023061   7.226598    2.199998
     8.920488   2.551103     3.212323   1.920915   7.004467    2.209998
     8.952547   2.569293     3.205898   1.818973   6.793224    2.219998
     8.984542   2.586465     3.199486   1.717235   6.592805    2.229998
     9.016473   2.602622     3.193088   1.615701   6.403149    2.239998
     9.048340   2.617766     3.186701   1.514369   6.224190    2.249998
     9.080143   2.631898     3.180328   1.413241   6.055868    2.259998
     9.111882   2.645021     3.173967   1.312314   5.898118    2.269998
     9.143559   2.657137     3.167619   1.211590   5.750881    2.279998
     9.175171   2.668248     3.161284   1.111066   5.614092    2.289998
     9.206720   2.678356     3.154961   1.010744   5.487693    2.299998
     9.238207   2.687462     3.148651   0.910623   5.371620    2.309998
     9.269630   2.695569     3.142354   0.810702   5.265813    2.319998
     9.300991   2.702679     3.136069   0.710980   5.170212    2.329998
     9.332289   2.708793     3.129797   0.611458   5.084756    2.339998
     9.363524   2.713915     3.123538   0.512135   5.009385    2.349998
     9.394697   2.718045     3.117290   0.413011   4.944039    2.359998
     9.425808   2.721186     3.111056   0.314085   4.888659    2.369998
     9.456857   2.723339     3.104834   0.215357   4.843186    2.379998
     9.487843   2.724508     3.098624   0.116826   4.807560    2.389998
     9.518766   2.724693     3.092427   0.018492   4.781723    2.399998
     9.549629   2.723896     3.086242   -0.079645   4.765617    2.409998
